,0
vor0,98.63814910835036
vor1,112196.43405317834
vor2,12837.980377391461
vor3,153.23614661668967
vor4,36066.785412503064
vor5,3672.4591887477245
vor6,1238.081584873518
vor7,1202.6742240748263
vor8,0.0
vor9,0.018648111498894254
vor10,57.29573611385521
vor11,20810.315376411007
vor12,10104.964086549133
vor13,5020.156672684878
vor14,311.41445463374913
vor15,222.7396472841801
vor16,43581.24011187247
vor17,398.18153469018694
vor18,80423.88044308856
vor19,3637.57752317815
vor20,2022.1779335817437
vor21,744344.1181280441
vor22,0.0
vor23,2256.2747384745417
vor24,213055.7327592249
vor25,16546.425660500725
vor26,1442.9220364211135
vor27,13920948.932974948
vor28,303.9216527821506
vor29,2508.098654435128
vor30,2493.7382706556346
vor31,27186.925417260045
vor32,24.261537632226656
vor33,6135.921085736931
vor34,900510.0795620024
vor35,3043.068573853264
vor36,43975.49488774694
vor37,1202.6742240748263
vor38,147683.2025850792
vor39,3641.4156541298275
vor40,189512.89829562255
vor41,700187.2602250203
vor42,31973.167869977784
vor43,113532.46087169129
vor44,4068.479246167424
vor45,54.87346329810847
vor46,0.0
vor47,0.0
vor48,1195.6154980092506
vor49,6719.957948991799
vor50,1563138.9742879604
vor51,1605554.002095573
vor52,34563.09769325827
vor53,3657.2043622682095
vor54,0.0
vor55,82.73756648882366
vor56,1039.8623640890926
vor57,28587.139898519752
vor58,36389.62326731739
vor59,54.88802134870852
vor60,70198.73429444424
vor61,637.5132486375928
vor62,0.0
vor63,49886.552639161586
vor64,334.7540962421388
vor65,2233.8081683128516
vor66,85898.20860043974
vor67,409452.2611525453
vor68,17463.023327474006
vor69,98.02392411410057
vor70,0.0
vor71,0.0
vor72,1780.5593772781995
vor73,48836.66262315494
vor74,0.0
vor75,11513.505822762258
vor76,779343.2390964812
vor77,905573.9877092296
vor78,17550.3935189656
vor79,11055.297424693988
vor80,0.0
vor81,0.0
vor82,392766.59776832897
vor83,2146678.6760539412
vor84,580427.0417608729
vor85,488069.63059806847
vor86,1067113.0852490996
vor87,5196960.974887644
vor88,2226417.7636036477
vor89,255.61274420492762
vor90,193754.29973607746
vor91,70171.50413835395
vor92,63154.0085807954
vor93,1161377.8903312862
vor94,2939241.823464264
vor95,422383.606380193
vor96,411342.33164233295
vor97,1906863.934641943
vor98,1772563.9571446911
vor99,442034.56946412823
vor100,199464.78041471003
vor101,544272.9621440386
vor102,114759.65898626788
vor103,2233531.8681002823
vor104,908753.0801732795
vor105,102070.33737491738
vor106,39041.76335786939
vor107,5240.25512455691
vor108,1306190.1139308165
vor109,3150495.1666133828
vor110,190131.64114087538
vor111,545234.8206495567
vor112,4908353.087634495
vor113,4490552.002828349
vor114,9303175.904980278
vor115,1360048.282034372
vor116,417261.32048367755
vor117,103698.43060761425
vor118,6967.509596360046
vor119,436082.12258049485
vor120,235757.4389690708
vor121,5157220.243546154
vor122,1066635.0529337022
vor123,1596742.9449052075
vor124,5349962.970156973
vor125,10943488.469736585
vor126,17349996.938813318
vor127,11756071.632053979
vor128,916015.3523867518
vor129,257699.67054048268
vor130,235001.45739541377
vor131,705.018060546461
