,0
vor212,25165240.368353795
vor213,2345451.029288
vor214,240947.47343880514
vor215,149884.93204727225
vor216,105417.673726171
vor217,2024211.3498877147
vor218,3274719.3798575806
vor219,752749.6220250183
vor220,1507004.9038084592
vor221,12976159.861265613
vor222,512039.0316745701
vor223,3302030.9352045185
vor224,61395205.9969937
vor225,14383002.100578776
vor226,46864137.48870475
vor227,43012734.12587975
vor228,19608122.612891037
vor229,29261210.980744384
vor230,42184748.10391265
vor231,36175005.87857491
vor232,27835516.997220263
vor233,16519003.799479062
vor234,23232567.376001295
vor235,52994082.46508129
vor236,1345163.740167444
vor237,6637148.160682536
vor238,2382111.435439603
vor239,2493268.8447122355
vor240,205766.47253642138
vor241,108884.20142418148
vor242,74048.04080159914
vor243,1018265.7558232576
vor244,4408599.423205766
vor245,18738242.19896377
vor246,3509255.5566160576
vor247,29267477.512299884
vor248,5888149.090339593
vor249,17265621.866893336
vor250,39646782.08160069
vor251,9286506.009456437
vor252,1481346.1248455609
vor253,9667793.370496323
vor254,19073210.86096591
vor255,13664068.495529503
vor256,2.163079176264532e-175
vor257,32182385.801802028
vor258,50782465.56421383
vor259,56222507.06493282
vor260,193277.74212218626
vor261,0.0
vor262,80768.40482719774
vor263,6172562.793839692
vor264,1505102.1647061761
vor265,11660.306140280156
vor266,63949.62373785256
vor267,6165293.643331444
vor268,14882713.400422433
vor269,12081078.392549641
vor270,19828128.943916682
vor271,18279048.127868064
vor272,71117923.38847236
vor273,31893518.343028046
vor274,38393149.768930726
vor275,12701236.852440631
vor276,31754114.471723497
vor277,660.314398309076
vor278,12275.937071008457
vor279,10020894.38757402
vor280,20542677.823678225
vor281,16524722.91699503
vor282,55239701.80982266
vor283,55608379.88053125
vor284,3207023.99380875
vor285,18756.016381733072
vor286,845816.9457633125
vor287,6679783.388091151
vor288,1960128.7835066798
vor289,16655176.719717626
vor290,15273938.101976361
vor291,92717778.93906695
vor292,23936159.805867966
vor293,48491873.89923799
vor294,39377431.72378396
vor295,50980646.31757839
vor296,26711730.801560055
vor297,48194796.61444766
vor298,11893411.623121161
vor299,24478807.187435348
vor300,18894980.97488937
vor301,23057567.662245564
vor302,14424164.957148518
vor303,16138088.384731352
vor304,25573676.594078206
vor305,37794710.577369206
vor306,27752543.42348338
vor307,317242.5718760544
vor308,3449139.6274273824
vor309,129337.8425096461
vor310,876204.5515274291
vor311,8528664.614843281
vor312,11513218.928768104
vor313,18643221.503956273
vor314,16029215.04900622
vor315,14709147.827201089
vor316,4416284.529467287
vor317,4224914.29845965
vor318,2348899.625483831
vor319,7589570.251664997
vor320,21125024.72100857
vor321,25332360.89926534
vor322,44582650.57273498
vor323,34627868.09974588
vor324,45082670.25886682
vor325,29031795.52492783
vor326,24874291.89989019
vor327,28777248.118644115
vor328,74306928.54707214
vor329,46476206.34920406
vor330,18129525.41889426
vor331,43507.877919555445
vor332,392338.19010204956
vor333,14000.223733740968
vor334,3420847.20221595
vor335,8295750.587075699
vor336,753773.4372637954
vor337,1423271.3944855789
vor338,3185755.7443701164
vor339,767554.7913403724
vor340,938078.5351239006
vor341,5940826.938601268
vor342,70653.31441779819
vor343,19845529.815380294
vor344,62323188.130969845
vor345,31819401.506535485
vor346,58086461.185348034
vor347,12335944.791570636
vor348,1292587.6059327764
vor349,4999937.3277960345
vor350,24271493.6358923
vor351,38337238.98720341
vor352,60324144.30766425
vor353,107077415.3039884
vor354,31627047.09588995
vor355,180879.65921383715
vor356,74242.01090814592
vor357,116849.70140953221
vor358,1320803.667506904
vor359,959289.2282139983
vor360,82346.8875407256
vor361,536324.0064345675
vor362,162989.83132973505
vor363,1749279.8479140736
