,0
vor139,58349.451476729824
vor140,22936791.55556789
vor141,100177600.0469525
vor142,57636100.78314531
vor143,19899000.614519723
vor144,8453250.69186054
vor145,2782569.9838798614
vor146,462020.5764577839
vor147,179634.74882073485
vor148,567032.2652517238
vor149,5058310.200741347
vor150,304622.276773989
vor151,41924.89548663338
vor152,0.05240497762046782
vor153,16314498.854529979
vor154,2183625.8394996123
vor155,832074.6601729047
vor156,30927081.17701913
vor157,63721008.4389295
vor158,13576420.059866445
vor159,87690607.01600355
vor160,128035411.53785537
vor161,41546358.466035046
vor162,71093037.87210691
vor163,77777566.71334791
vor164,2039862.9657863628
vor165,1225923.9397468183
vor166,4906561.053005112
vor167,4129221.4811921967
vor168,1281055.0217902446
vor169,353137.0051895627
vor170,8846.671922187277
vor171,5044.433376102589
vor172,4154338.976545411
vor173,7230704.603320905
vor174,72989451.71700148
vor175,237105486.87371835
vor176,9931447.577861523
vor177,11630129.361515515
vor178,53556170.85869231
vor179,24538716.33233312
vor180,7194597.890302383
vor181,18978708.363732763
vor182,97862122.26378104
vor183,49565291.66943166
vor184,20981592.204434767
vor185,73325180.44700249
vor186,16829308.28426247
vor187,9383101.91615262
vor188,4788728.019476836
vor189,8318188.2761438405
vor190,1256150.4102956143
vor191,104239.48935548612
vor192,246358.9033807711
vor193,0.0
vor194,28247342.88827783
vor195,28340676.775974143
vor196,47344799.8629801
vor197,34116920.301901065
vor198,41849374.920300424
vor199,28350898.012379296
vor200,27983762.609035354
vor201,43234737.27835351
vor202,3911843.9554082
vor203,1986816.1614123709
vor204,44981111.87538601
vor205,183071750.82010677
vor206,14978904.395565463
vor207,28387118.531455316
vor208,1282133.9537221547
vor209,1150843.4815960105
vor210,71217796.8685767
vor211,221290156.949983
vor212,9252262.719652772
vor213,132244.76883596354
vor214,65960.22309288809
vor215,39331.80355801092
vor216,65832407.491922654
vor217,3445396.2256137608
vor218,3389955.855444923
vor219,48618695.87870211
vor220,45958188.91307402
vor221,70514813.84934996
vor222,16080778.272628712
vor223,5070222.764574771
vor224,8262895.901646644
vor225,59843600.01267978
vor226,104479203.3160467
vor227,16619526.744193075
vor228,5500317.642342812
vor229,5308847.120804793
vor230,15854989.879418103
vor231,10596469.1853694
vor232,115223097.86602117
vor233,2215393.269739944
vor234,4483.313621385784
vor235,18160.084831881915
vor236,5050.427014332501
vor237,17026648.03505889
vor238,6195682.50943811
vor239,3424044.1782708387
vor240,24192808.627795935
vor241,32526031.601538587
vor242,10902818.387657864
vor243,3688174.072809914
vor244,9778803.468231559
vor245,4444247.921221402
vor246,22039323.372454006
vor247,73878504.5324295
vor248,19052594.658438347
vor249,21718721.441584423
vor250,27241282.478898466
vor251,7204025.987300555
vor252,20281880.57772919
vor253,29585634.155047573
vor254,4096176.5678992723
vor255,608019.0033616446
vor256,215296.72612785827
