,hhcode,Province,Region,PSU,itc,v1,psu,weight,district,stratum,code
95442,2502100205.0,Punjab,Urban,25021002.0,transport,1800.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95443,2502100205.0,Punjab,Urban,25021002.0,telecom,6000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95444,2502100205.0,Punjab,Urban,25021002.0,private_school,30000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95445,2502100205.0,Punjab,Urban,25021002.0,bread_basic,120.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95446,2502100206.0,Punjab,Urban,25021002.0,men_clothing,1500.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95447,2502100206.0,Punjab,Urban,25021002.0,Unknown,700.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95448,2502100206.0,Punjab,Urban,25021002.0,fuel,1800.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95449,2502100206.0,Punjab,Urban,25021002.0,medical,48000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95450,2502100206.0,Punjab,Urban,25021002.0,medical,7000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95451,2502100206.0,Punjab,Urban,25021002.0,fuel,40000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95452,2502100206.0,Punjab,Urban,25021002.0,telecom,7200.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95453,2502100206.0,Punjab,Urban,25021002.0,govt_school,240.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95454,2502100206.0,Punjab,Urban,25021002.0,bread_basic,60.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95455,2502100207.0,Punjab,Urban,25021002.0,bread_other,240.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95456,2502100207.0,Punjab,Urban,25021002.0,fuel,500.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95457,2502100207.0,Punjab,Urban,25021002.0,medical,8000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
95458,2502100207.0,Punjab,Urban,25021002.0,medical,1000.0,25021002.0,1979.2511163432653,2502,LAHORE,2502.0
