,Unnamed: 0,hhcode,Province,Region,PSU,idc,first_job_income,second_job_income,psu,weight,district,stratum,code
10793,48203,2502110608.0,Punjab,Urban,25021106.0,1.0,32000.0,,25021106.0,1715.1003236245951,2502,LAHORE,2502.0
10794,48208,2502110609.0,Punjab,Urban,25021106.0,1.0,15000.0,,25021106.0,1715.1003236245951,2502,LAHORE,2502.0
10795,48209,2502110609.0,Punjab,Urban,25021106.0,2.0,7000.0,,25021106.0,1715.1003236245951,2502,LAHORE,2502.0
10796,48214,2502110610.0,Punjab,Urban,25021106.0,1.0,20000.0,,25021106.0,1715.1003236245951,2502,LAHORE,2502.0
10797,48216,2502110611.0,Punjab,Urban,25021106.0,1.0,16000.0,,25021106.0,1715.1003236245951,2502,LAHORE,2502.0
10798,48218,2502110612.0,Punjab,Urban,25021106.0,1.0,25000.0,,25021106.0,1715.1003236245951,2502,LAHORE,2502.0
10799,48223,2502111001.0,Punjab,Urban,25021110.0,1.0,18000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10800,48229,2502111003.0,Punjab,Urban,25021110.0,1.0,15000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10801,48230,2502111003.0,Punjab,Urban,25021110.0,2.0,15000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10802,48233,2502111005.0,Punjab,Urban,25021110.0,1.0,12000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10803,48234,2502111005.0,Punjab,Urban,25021110.0,2.0,10000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10804,48237,2502111006.0,Punjab,Urban,25021110.0,1.0,15000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10805,48247,2502111009.0,Punjab,Urban,25021110.0,1.0,14000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10806,48250,2502111010.0,Punjab,Urban,25021110.0,1.0,12000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10807,48251,2502111010.0,Punjab,Urban,25021110.0,2.0,18000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10808,48252,2502111010.0,Punjab,Urban,25021110.0,3.0,14000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10809,48256,2502111011.0,Punjab,Urban,25021110.0,1.0,15000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10810,48262,2502111012.0,Punjab,Urban,25021110.0,51.0,3000.0,,25021110.0,1541.6688810988812,2502,LAHORE,2502.0
10811,48264,2502200301.0,Punjab,Urban,25022003.0,1.0,30000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10812,48269,2502200302.0,Punjab,Urban,25022003.0,1.0,15000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10813,48271,2502200302.0,Punjab,Urban,25022003.0,51.0,3000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10814,48272,2502200303.0,Punjab,Urban,25022003.0,1.0,57000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10815,48275,2502200303.0,Punjab,Urban,25022003.0,52.0,20000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10816,48278,2502200306.0,Punjab,Urban,25022003.0,1.0,20000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10817,48279,2502200306.0,Punjab,Urban,25022003.0,2.0,21000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10818,48285,2502200307.0,Punjab,Urban,25022003.0,2.0,40000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10819,48289,2502200308.0,Punjab,Urban,25022003.0,1.0,16800.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10820,48290,2502200308.0,Punjab,Urban,25022003.0,51.0,7000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10821,48296,2502200310.0,Punjab,Urban,25022003.0,1.0,26000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10822,48300,2502200311.0,Punjab,Urban,25022003.0,1.0,20000.0,,25022003.0,2937.1495485831765,2502,LAHORE,2502.0
10823,48307,2502200701.0,Punjab,Urban,25022007.0,1.0,100000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10824,48310,2502200701.0,Punjab,Urban,25022007.0,4.0,60000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10825,48315,2502200702.0,Punjab,Urban,25022007.0,1.0,45000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10826,48319,2502200702.0,Punjab,Urban,25022007.0,51.0,3000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10827,48320,2502200703.0,Punjab,Urban,25022007.0,1.0,20800.0,110000.0,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10828,48322,2502200703.0,Punjab,Urban,25022007.0,51.0,2600.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10829,48323,2502200704.0,Punjab,Urban,25022007.0,1.0,35000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10830,48329,2502200705.0,Punjab,Urban,25022007.0,1.0,50000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10831,48331,2502200705.0,Punjab,Urban,25022007.0,3.0,22000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10832,48336,2502200706.0,Punjab,Urban,25022007.0,1.0,14000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10833,48338,2502200707.0,Punjab,Urban,25022007.0,1.0,33000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10834,48342,2502200708.0,Punjab,Urban,25022007.0,1.0,30000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10835,48345,2502200709.0,Punjab,Urban,25022007.0,1.0,39000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10836,48347,2502200709.0,Punjab,Urban,25022007.0,51.0,3000.0,8000.0,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10837,48349,2502200710.0,Punjab,Urban,25022007.0,1.0,10000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10838,48352,2502200711.0,Punjab,Urban,25022007.0,1.0,100000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10839,48356,2502200712.0,Punjab,Urban,25022007.0,1.0,30000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10840,48357,2502200712.0,Punjab,Urban,25022007.0,51.0,7000.0,,25022007.0,1537.3383505339966,2502,LAHORE,2502.0
10841,48360,2502201102.0,Punjab,Urban,25022011.0,1.0,20000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10842,48366,2502201103.0,Punjab,Urban,25022011.0,1.0,60000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10843,48371,2502201104.0,Punjab,Urban,25022011.0,51.0,5000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10844,48377,2502201106.0,Punjab,Urban,25022011.0,1.0,24000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10845,48381,2502201107.0,Punjab,Urban,25022011.0,1.0,130000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10846,48388,2502201108.0,Punjab,Urban,25022011.0,1.0,18200.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10847,48389,2502201108.0,Punjab,Urban,25022011.0,51.0,4000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10848,48391,2502201109.0,Punjab,Urban,25022011.0,1.0,16400.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10849,48392,2502201109.0,Punjab,Urban,25022011.0,51.0,2500.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10850,48393,2502201110.0,Punjab,Urban,25022011.0,1.0,13000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10851,48394,2502201110.0,Punjab,Urban,25022011.0,2.0,24000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10852,48396,2502201110.0,Punjab,Urban,25022011.0,52.0,5000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10853,48397,2502201110.0,Punjab,Urban,25022011.0,53.0,3000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10854,48399,2502201110.0,Punjab,Urban,25022011.0,55.0,12000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10855,48401,2502201111.0,Punjab,Urban,25022011.0,1.0,58000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10856,48404,2502201111.0,Punjab,Urban,25022011.0,52.0,28000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10857,48406,2502201112.0,Punjab,Urban,25022011.0,1.0,56000.0,,25022011.0,1752.0066337359522,2502,LAHORE,2502.0
10858,48408,2502201501.0,Punjab,Urban,25022015.0,1.0,35000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10859,48411,2502201502.0,Punjab,Urban,25022015.0,1.0,28000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10860,48415,2502201503.0,Punjab,Urban,25022015.0,3.0,11700.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10861,48417,2502201503.0,Punjab,Urban,25022015.0,5.0,26000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10862,48424,2502201505.0,Punjab,Urban,25022015.0,1.0,14000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10863,48425,2502201505.0,Punjab,Urban,25022015.0,2.0,9000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10864,48428,2502201506.0,Punjab,Urban,25022015.0,1.0,20800.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10865,48429,2502201506.0,Punjab,Urban,25022015.0,2.0,20800.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10866,48430,2502201506.0,Punjab,Urban,25022015.0,3.0,10500.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10867,48432,2502201506.0,Punjab,Urban,25022015.0,5.0,20000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10868,48433,2502201506.0,Punjab,Urban,25022015.0,6.0,20000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10869,48443,2502201508.0,Punjab,Urban,25022015.0,1.0,40000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10870,48444,2502201508.0,Punjab,Urban,25022015.0,2.0,30000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10871,48448,2502201509.0,Punjab,Urban,25022015.0,1.0,30000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10872,48452,2502201510.0,Punjab,Urban,25022015.0,1.0,17000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10873,48453,2502201510.0,Punjab,Urban,25022015.0,2.0,4000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10874,48457,2502201511.0,Punjab,Urban,25022015.0,1.0,20800.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10875,48461,2502201512.0,Punjab,Urban,25022015.0,1.0,13000.0,,25022015.0,1536.8245587720612,2502,LAHORE,2502.0
10876,48467,2502201901.0,Punjab,Urban,25022019.0,2.0,9000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10877,48468,2502201901.0,Punjab,Urban,25022019.0,3.0,8000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10878,48469,2502201901.0,Punjab,Urban,25022019.0,4.0,8000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10879,48470,2502201901.0,Punjab,Urban,25022019.0,5.0,7000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10880,48474,2502201902.0,Punjab,Urban,25022019.0,1.0,33000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10881,48481,2502201903.0,Punjab,Urban,25022019.0,51.0,15000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10882,48483,2502201904.0,Punjab,Urban,25022019.0,1.0,9000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10883,48484,2502201904.0,Punjab,Urban,25022019.0,2.0,8000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10884,48485,2502201904.0,Punjab,Urban,25022019.0,3.0,7000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10885,48487,2502201905.0,Punjab,Urban,25022019.0,1.0,33000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10886,48489,2502201905.0,Punjab,Urban,25022019.0,3.0,18000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10887,48491,2502201906.0,Punjab,Urban,25022019.0,1.0,22000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10888,48494,2502201907.0,Punjab,Urban,25022019.0,1.0,19000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10889,48495,2502201907.0,Punjab,Urban,25022019.0,2.0,20000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10890,48501,2502201908.0,Punjab,Urban,25022019.0,1.0,18000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10891,48503,2502201909.0,Punjab,Urban,25022019.0,1.0,56000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10892,48505,2502201910.0,Punjab,Urban,25022019.0,1.0,35000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10893,48508,2502201910.0,Punjab,Urban,25022019.0,4.0,28000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10894,48512,2502201911.0,Punjab,Urban,25022019.0,1.0,42000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10895,48515,2502201911.0,Punjab,Urban,25022019.0,4.0,8000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10896,48517,2502201911.0,Punjab,Urban,25022019.0,6.0,11000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10897,48522,2502201912.0,Punjab,Urban,25022019.0,1.0,31500.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10898,48523,2502201912.0,Punjab,Urban,25022019.0,2.0,24000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10899,48524,2502201912.0,Punjab,Urban,25022019.0,3.0,17000.0,,25022019.0,1537.1790333560245,2502,LAHORE,2502.0
10900,48527,2502202301.0,Punjab,Urban,25022023.0,51.0,8000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10901,48528,2502202301.0,Punjab,Urban,25022023.0,52.0,9000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10902,48529,2502202302.0,Punjab,Urban,25022023.0,1.0,17000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10903,48531,2502202303.0,Punjab,Urban,25022023.0,1.0,30000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10904,48533,2502202304.0,Punjab,Urban,25022023.0,1.0,15000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10905,48534,2502202304.0,Punjab,Urban,25022023.0,2.0,12000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10906,48535,2502202304.0,Punjab,Urban,25022023.0,3.0,9000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10907,48539,2502202305.0,Punjab,Urban,25022023.0,52.0,18000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10908,48541,2502202306.0,Punjab,Urban,25022023.0,1.0,35000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10909,48544,2502202307.0,Punjab,Urban,25022023.0,1.0,34000.0,180000.0,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10910,48548,2502202308.0,Punjab,Urban,25022023.0,1.0,20000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10911,48549,2502202308.0,Punjab,Urban,25022023.0,2.0,23000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10912,48553,2502202309.0,Punjab,Urban,25022023.0,1.0,30000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10913,48555,2502202310.0,Punjab,Urban,25022023.0,1.0,28000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10914,48556,2502202310.0,Punjab,Urban,25022023.0,2.0,24000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10915,48559,2502202311.0,Punjab,Urban,25022023.0,1.0,45000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10916,48560,2502202311.0,Punjab,Urban,25022023.0,2.0,10000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10917,48562,2502202312.0,Punjab,Urban,25022023.0,51.0,26000.0,,25022023.0,1782.1865486725662,2502,LAHORE,2502.0
10918,48564,2502202701.0,Punjab,Urban,25022027.0,1.0,26000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10919,48566,2502202702.0,Punjab,Urban,25022027.0,1.0,16000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10920,48570,2502202704.0,Punjab,Urban,25022027.0,1.0,58000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10921,48582,2502202707.0,Punjab,Urban,25022027.0,1.0,30000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10922,48583,2502202708.0,Punjab,Urban,25022027.0,1.0,28000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10923,48586,2502202709.0,Punjab,Urban,25022027.0,1.0,38500.0,192000.0,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10924,48591,2502202710.0,Punjab,Urban,25022027.0,1.0,22000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10925,48592,2502202710.0,Punjab,Urban,25022027.0,2.0,25000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10926,48593,2502202710.0,Punjab,Urban,25022027.0,3.0,15000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10927,48598,2502202711.0,Punjab,Urban,25022027.0,1.0,40000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10928,48599,2502202711.0,Punjab,Urban,25022027.0,2.0,14000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10929,48603,2502202712.0,Punjab,Urban,25022027.0,1.0,13000.0,,25022027.0,1545.283208531881,2502,LAHORE,2502.0
10930,48604,2502203102.0,Punjab,Urban,25022031.0,1.0,53000.0,,25022031.0,1779.5913113435238,2502,LAHORE,2502.0
10931,48608,2502203103.0,Punjab,Urban,25022031.0,1.0,42000.0,,25022031.0,1779.5913113435238,2502,LAHORE,2502.0
10932,48610,2502203104.0,Punjab,Urban,25022031.0,1.0,15000.0,,25022031.0,1779.5913113435238,2502,LAHORE,2502.0
10933,48613,2502203106.0,Punjab,Urban,25022031.0,1.0,65000.0,,25022031.0,1779.5913113435238,2502,LAHORE,2502.0
10934,48620,2502203107.0,Punjab,Urban,25022031.0,1.0,194000.0,,25022031.0,1779.5913113435238,2502,LAHORE,2502.0
10935,48626,2502203108.0,Punjab,Urban,25022031.0,1.0,28000.0,,25022031.0,1779.5913113435238,2502,LAHORE,2502.0
10936,48630,2502203110.0,Punjab,Urban,25022031.0,1.0,105000.0,,25022031.0,1779.5913113435238,2502,LAHORE,2502.0
10937,48635,2502203111.0,Punjab,Urban,25022031.0,1.0,50000.0,,25022031.0,1779.5913113435238,2502,LAHORE,2502.0
10938,48636,2502203111.0,Punjab,Urban,25022031.0,2.0,45000.0,,25022031.0,1779.5913113435238,2502,LAHORE,2502.0
10939,48643,2502203501.0,Punjab,Urban,25022035.0,1.0,15000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10940,48647,2502203502.0,Punjab,Urban,25022035.0,1.0,15000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10941,48650,2502203502.0,Punjab,Urban,25022035.0,51.0,16000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10942,48653,2502203503.0,Punjab,Urban,25022035.0,1.0,30000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10943,48659,2502203504.0,Punjab,Urban,25022035.0,1.0,18000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10944,48660,2502203504.0,Punjab,Urban,25022035.0,51.0,2000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10945,48661,2502203505.0,Punjab,Urban,25022035.0,1.0,20000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10946,48663,2502203506.0,Punjab,Urban,25022035.0,1.0,30000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10947,48667,2502203507.0,Punjab,Urban,25022035.0,1.0,18000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10948,48669,2502203507.0,Punjab,Urban,25022035.0,52.0,6000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10949,48671,2502203508.0,Punjab,Urban,25022035.0,51.0,3000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10950,48672,2502203509.0,Punjab,Urban,25022035.0,1.0,19000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10951,48673,2502203510.0,Punjab,Urban,25022035.0,1.0,22000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10952,48674,2502203511.0,Punjab,Urban,25022035.0,1.0,19500.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10953,48675,2502203512.0,Punjab,Urban,25022035.0,1.0,39000.0,,25022035.0,1398.6018118615723,2502,LAHORE,2502.0
10954,48676,2502203901.0,Punjab,Urban,25022039.0,1.0,39000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10955,48680,2502203902.0,Punjab,Urban,25022039.0,1.0,20000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10956,48684,2502203903.0,Punjab,Urban,25022039.0,1.0,50000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10957,48686,2502203904.0,Punjab,Urban,25022039.0,1.0,22000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10958,48687,2502203904.0,Punjab,Urban,25022039.0,2.0,35000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10959,48688,2502203904.0,Punjab,Urban,25022039.0,3.0,18000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10960,48690,2502203905.0,Punjab,Urban,25022039.0,1.0,25000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10961,48692,2502203905.0,Punjab,Urban,25022039.0,51.0,2800.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10962,48694,2502203906.0,Punjab,Urban,25022039.0,1.0,45000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10963,48698,2502203907.0,Punjab,Urban,25022039.0,1.0,25000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10964,48704,2502203908.0,Punjab,Urban,25022039.0,2.0,55000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10965,48708,2502203909.0,Punjab,Urban,25022039.0,2.0,46000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10966,48711,2502203909.0,Punjab,Urban,25022039.0,53.0,27000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10967,48712,2502203910.0,Punjab,Urban,25022039.0,1.0,90000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10968,48717,2502203910.0,Punjab,Urban,25022039.0,55.0,8000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10969,48718,2502203912.0,Punjab,Urban,25022039.0,1.0,80000.0,,25022039.0,1777.5025891471112,2502,LAHORE,2502.0
10970,48724,2502204301.0,Punjab,Urban,25022043.0,1.0,45000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10971,48729,2502204302.0,Punjab,Urban,25022043.0,1.0,42000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10972,48735,2502204303.0,Punjab,Urban,25022043.0,2.0,52000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10973,48736,2502204303.0,Punjab,Urban,25022043.0,3.0,35000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10974,48742,2502204304.0,Punjab,Urban,25022043.0,1.0,22000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10975,48744,2502204305.0,Punjab,Urban,25022043.0,1.0,60000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10976,48749,2502204307.0,Punjab,Urban,25022043.0,1.0,25000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10977,48754,2502204308.0,Punjab,Urban,25022043.0,1.0,48000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10978,48755,2502204308.0,Punjab,Urban,25022043.0,2.0,24000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10979,48759,2502204308.0,Punjab,Urban,25022043.0,6.0,25000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10980,48763,2502204309.0,Punjab,Urban,25022043.0,51.0,45000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10981,48767,2502204311.0,Punjab,Urban,25022043.0,1.0,22000.0,180000.0,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10982,48769,2502204312.0,Punjab,Urban,25022043.0,1.0,15000.0,,25022043.0,2357.5223131891535,2502,LAHORE,2502.0
10983,48774,2502204701.0,Punjab,Urban,25022047.0,1.0,25000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10984,48780,2502204701.0,Punjab,Urban,25022047.0,58.0,15000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10985,48783,2502204702.0,Punjab,Urban,25022047.0,3.0,22000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10986,48785,2502204703.0,Punjab,Urban,25022047.0,1.0,25000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10987,48786,2502204703.0,Punjab,Urban,25022047.0,2.0,15000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10988,48789,2502204704.0,Punjab,Urban,25022047.0,1.0,21000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10989,48791,2502204705.0,Punjab,Urban,25022047.0,1.0,17000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10990,48794,2502204706.0,Punjab,Urban,25022047.0,1.0,17000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10991,48797,2502204707.0,Punjab,Urban,25022047.0,1.0,32000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10992,48798,2502204707.0,Punjab,Urban,25022047.0,2.0,20000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10993,48802,2502204708.0,Punjab,Urban,25022047.0,1.0,18000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10994,48803,2502204708.0,Punjab,Urban,25022047.0,2.0,12000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10995,48805,2502204708.0,Punjab,Urban,25022047.0,4.0,12000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10996,48806,2502204708.0,Punjab,Urban,25022047.0,5.0,13000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10997,48807,2502204708.0,Punjab,Urban,25022047.0,51.0,12000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10998,48812,2502204709.0,Punjab,Urban,25022047.0,1.0,35000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
10999,48815,2502204710.0,Punjab,Urban,25022047.0,1.0,22000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
11000,48816,2502204710.0,Punjab,Urban,25022047.0,2.0,12000.0,,25022047.0,1695.2141370987877,2502,LAHORE,2502.0
